% Hand Tracking log file 10/13/2016 5:35:32 PM
%
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
-0.08340006;-0.01340005;0.117;
